frame ft primitives
3 13.000000 2835561.500000
4 13.100000 2825478.250000
5 13.200000 2824490.500000
6 13.300000 2823681.000000
7 8.900000 2823058.750000
8 9.400000 2821318.500000
9 10.000000 2823712.500000
10 11.200000 2825987.250000
11 12.100000 2826702.500000
12 11.100000 2831780.250000
13 10.200000 2834000.750000
14 11.600000 2836438.750000
15 10.400000 2834457.750000
16 10.400000 2834349.250000
17 11.100000 2833529.250000
18 10.200000 2832236.500000
19 11.000000 2837512.750000
20 10.200000 2840655.250000
21 9.700000 2846558.250000
22 9.200000 2847844.000000
23 8.800000 2845998.000000
24 10.700000 2842647.750000
25 10.100000 2835905.500000
26 10.600000 2832785.250000
27 10.300000 2833062.500000
28 9.500000 2835178.750000
29 8.900000 2835299.250000
30 10.000000 2835537.500000
31 9.000000 2836392.500000
32 9.700000 2837698.000000
33 9.300000 2837698.000000
34 10.000000 2837698.000000
35 9.200000 2837698.000000
36 10.800000 2837698.000000
37 10.500000 2837698.000000
38 10.300000 2837698.000000
39 9.300000 2837698.000000
40 10.400000 2837698.000000
41 11.600000 2837698.000000
42 9.000000 2837698.000000
43 9.200000 2837698.000000
44 10.300000 2837698.000000
45 8.900000 2837698.000000
46 10.900000 2837698.000000
47 8.800000 2837698.000000
48 8.400000 2837698.000000
49 9.200000 2837698.000000
50 10.200000 2837698.000000
51 11.400000 2837698.000000
52 10.500000 2837698.000000
53 10.200000 2837698.000000
54 9.400000 2837698.000000
55 9.600000 2837698.000000
56 8.900000 2837698.000000
57 9.800000 2837698.000000
58 11.600000 2837698.000000
59 10.200000 2837698.000000
60 10.200000 2837698.000000
61 9.800000 2837698.000000
62 10.500000 2836511.500000
63 10.900000 2837660.000000
64 12.600000 2834906.500000
65 11.600000 2834135.750000
66 12.500000 2835894.750000
67 12.300000 2836547.250000
68 12.100000 2836596.500000
69 11.900000 2835531.500000
70 11.600000 2835870.000000
71 12.000000 2836500.500000
72 11.900000 2837902.000000
73 12.000000 2838196.750000
74 12.600000 2839700.500000
75 12.500000 2839680.500000
76 11.900000 2840864.750000
77 12.200000 2847349.000000
78 12.100000 2848202.500000
79 12.600000 2851458.000000
80 12.800000 2857322.000000
81 12.600000 2859062.000000
82 12.700000 2859605.000000
83 12.000000 2860858.000000
84 12.500000 2860757.250000
85 11.600000 2863055.500000
86 11.400000 2873726.750000
87 11.800000 2877600.250000
88 12.800000 2875962.500000
89 12.500000 2874903.500000
90 12.300000 2873454.500000
91 11.600000 2870212.500000
92 12.700000 2872498.000000
93 12.300000 2872498.000000
94 11.000000 2872498.000000
95 11.800000 2872498.000000
96 12.100000 2872498.000000
97 12.000000 2872498.000000
98 11.800000 2872498.000000
99 12.700000 2872498.000000
100 11.400000 2872498.000000
101 12.300000 2872498.000000
102 12.300000 2872498.000000
103 12.400000 2872498.000000
104 11.500000 2872498.000000
105 11.100000 2872498.000000
106 11.200000 2872498.000000
107 12.300000 2872498.000000
108 12.300000 2872498.000000
109 11.800000 2872498.000000
110 11.600000 2872498.000000
111 12.300000 2872498.000000
112 12.300000 2872498.000000
113 11.100000 2872498.000000
114 12.400000 2872498.000000
115 12.000000 2872498.000000
116 12.100000 2872498.000000
117 12.400000 2872498.000000
118 12.200000 2872498.000000
119 12.400000 2872498.000000
120 11.900000 2872498.000000
121 12.200000 2872498.000000
122 12.300000 2872498.000000
123 11.400000 2872498.000000
124 12.300000 2872498.000000
125 13.400000 2872498.000000
126 12.800000 2872498.000000
127 12.500000 2872498.000000
128 12.300000 2872498.000000
129 12.500000 2872498.000000
130 12.800000 2872498.000000
131 12.500000 2872498.000000
132 12.300000 2872498.000000
133 11.300000 2872498.000000
134 12.300000 2872498.000000
135 13.900000 2872498.000000
136 11.500000 2872498.000000
137 12.800000 2872498.000000
138 12.200000 2872498.000000
139 11.300000 2872498.000000
140 12.300000 2872498.000000
141 11.300000 2872498.000000
142 12.800000 2872498.000000
143 12.000000 2872498.000000
144 11.900000 2872498.000000
145 11.600000 2872498.000000
146 12.700000 2872498.000000
147 12.600000 2872498.000000
148 12.300000 2872498.000000
149 11.100000 2872498.000000
150 12.200000 2872498.000000
151 10.400000 2872498.000000
152 8.900000 2872498.000000
153 8.100000 2872498.000000
154 9.200000 2872498.000000
155 8.600000 2872498.000000
156 7.900000 2872498.000000
157 8.300000 2872498.000000
158 8.500000 2872498.000000
159 8.900000 2872498.000000
160 8.800000 2872498.000000
161 8.600000 2872498.000000
162 9.200000 2872498.000000
163 8.800000 2872498.000000
164 9.000000 2872498.000000
165 8.300000 2872498.000000
166 8.800000 2872498.000000
167 9.600000 2869223.500000
168 9.300000 2867086.500000
169 8.300000 2865571.500000
170 8.600000 2861144.750000
171 8.300000 2856513.500000
172 8.200000 2855271.250000
173 7.700000 2849090.250000
174 7.500000 2845868.750000
175 7.800000 2844446.500000
176 7.900000 2849085.250000
177 7.700000 2848544.000000
178 7.900000 2849917.000000
179 8.100000 2848505.250000
180 9.000000 2848426.000000
181 8.000000 2849136.750000
182 7.700000 2849057.500000
183 8.000000 2850026.750000
184 8.400000 2852638.000000
185 8.200000 2851851.500000
186 8.100000 2851190.750000
187 8.200000 2853416.000000
188 7.900000 2856698.000000
189 8.100000 2856698.000000
190 7.800000 2857330.500000
191 7.900000 2856295.000000
192 9.000000 2856408.500000
193 8.300000 2852043.250000
194 7.900000 2848137.500000
195 8.100000 2846643.250000
196 8.200000 2842944.750000
197 8.300000 2841525.500000
198 8.100000 2840640.000000
199 7.700000 2843946.000000
200 7.300000 2843946.000000
201 7.200000 2843185.750000
202 7.500000 2842860.000000
203 7.900000 2844416.500000
204 7.600000 2844732.000000
205 7.500000 2844732.000000
206 6.700000 2846037.500000
207 7.800000 2846335.500000
208 7.300000 2844480.750000
209 7.200000 2845408.250000
210 6.500000 2848166.000000
211 6.400000 2851850.500000
212 6.600000 2853248.750000
213 6.300000 2852684.000000
214 7.200000 2848947.500000
215 7.700000 2849390.000000
216 7.600000 2851677.500000
217 7.400000 2853298.250000
218 6.900000 2857229.250000
219 6.900000 2858080.000000
220 6.700000 2855903.500000
221 7.200000 2856603.500000
222 7.600000 2857067.500000
223 7.000000 2856199.750000
224 6.500000 2854125.500000
225 6.300000 2851441.500000
226 6.500000 2850914.500000
227 6.700000 2849472.500000
228 6.800000 2846262.500000
229 6.900000 2846410.000000
230 7.100000 2846380.500000
231 7.500000 2846115.500000
232 7.700000 2844300.750000
233 7.600000 2842876.750000
234 7.200000 2838104.500000
235 6.900000 2837176.500000
236 6.700000 2837045.000000
237 6.800000 2835779.500000
238 7.100000 2835798.750000
239 7.100000 2836400.750000
240 7.900000 2836232.750000
241 7.300000 2836232.750000
242 7.100000 2833621.500000
243 7.100000 2829989.250000
244 6.100000 2829562.750000
245 6.500000 2829760.500000
246 6.400000 2830173.250000
247 7.000000 2829700.000000
248 7.400000 2829700.000000
249 6.800000 2832297.750000
250 6.900000 2831768.000000
251 7.000000 2833468.750000
252 7.800000 2831868.000000
253 7.300000 2830764.500000
254 7.200000 2827815.500000
255 8.900000 2828604.000000
256 8.700000 2826912.500000
257 8.800000 2825939.500000
258 7.200000 2826295.000000
259 7.300000 2822113.500000
260 7.100000 2822548.250000
261 7.300000 2823358.000000
262 6.800000 2823200.000000
263 8.000000 2822241.500000
264 7.700000 2814502.500000
265 7.000000 2811897.500000
266 7.100000 2813553.500000
267 7.200000 2813812.000000
268 7.500000 2812695.250000
269 7.200000 2812695.250000
270 7.400000 2812378.750000
271 8.100000 2812695.250000
272 8.000000 2812695.250000
273 7.400000 2812695.250000
274 7.800000 2812695.250000
275 8.100000 2812695.250000
276 7.900000 2812695.250000
277 8.700000 2812695.250000
278 7.700000 2812695.250000
279 7.900000 2812695.250000
280 7.100000 2812695.250000
281 7.200000 2812695.250000
282 8.200000 2812695.250000
283 7.900000 2812695.250000
284 7.200000 2812695.250000
285 7.200000 2812695.250000
286 7.100000 2812695.250000
287 7.100000 2812695.250000
288 7.600000 2812695.250000
289 7.300000 2812695.250000
290 7.400000 2812695.250000
291 7.100000 2812695.250000
292 7.400000 2812695.250000
293 7.300000 2812695.250000
294 7.500000 2812695.250000
295 7.400000 2812695.250000
296 7.500000 2812695.250000
297 7.500000 2812695.250000
298 8.100000 2812695.250000
299 8.900000 2812695.250000
300 8.200000 2812695.250000
301 7.200000 2812695.250000
302 7.300000 2812695.250000
303 7.500000 2812695.250000
304 7.300000 2812695.250000
305 7.400000 2812695.250000
306 7.700000 2812695.250000
307 8.100000 2812695.250000
308 7.400000 2812695.250000
309 7.600000 2812695.250000
310 7.500000 2812695.250000
311 7.700000 2812695.250000
312 8.200000 2812695.250000
313 7.400000 2812695.250000
314 7.700000 2812695.250000
315 7.700000 2812695.250000
316 8.200000 2812695.250000
317 8.100000 2812695.250000
318 7.600000 2812695.250000
319 7.300000 2812695.250000
320 7.500000 2812695.250000
321 7.600000 2812695.250000
322 7.400000 2812695.250000
323 8.600000 2812695.250000
324 7.600000 2812695.250000
325 8.100000 2812695.250000
326 7.600000 2812695.250000
327 8.100000 2812695.250000
328 7.700000 2812695.250000
329 7.600000 2812695.250000
330 7.500000 2812695.250000
331 7.400000 2812695.250000
332 8.400000 2812695.250000
333 7.500000 2812695.250000
334 8.600000 2812695.250000
335 8.200000 2812695.250000
336 7.800000 2812695.250000
337 7.500000 2812695.250000
338 8.100000 2812695.250000
339 7.900000 2812695.250000
340 8.400000 2812695.250000
341 8.000000 2812695.250000
342 8.100000 2812695.250000
343 7.300000 2812695.250000
344 7.400000 2812695.250000
345 7.600000 2812695.250000
346 7.500000 2812695.250000
347 8.800000 2812695.250000
348 8.300000 2812695.250000
349 7.400000 2812695.250000
350 7.800000 2812695.250000
351 7.800000 2812695.250000
352 7.500000 2812695.250000
353 7.400000 2812695.250000
354 8.100000 2812695.250000
355 8.600000 2812695.250000
356 7.900000 2812695.250000
357 7.500000 2812695.250000
358 7.200000 2812695.250000
359 7.700000 2812695.250000
360 8.000000 2812695.250000
361 7.900000 2812695.250000
362 7.600000 2812695.250000
363 7.200000 2812695.250000
364 7.000000 2812695.250000
365 7.000000 2812695.250000
366 7.200000 2812695.250000
367 6.900000 2812695.250000
368 7.100000 2812695.250000
369 7.200000 2812695.250000
370 7.400000 2812695.250000
371 7.600000 2812695.250000
372 7.800000 2812695.250000
373 7.400000 2812695.250000
374 7.300000 2812695.250000
375 7.200000 2812695.250000
376 7.400000 2812695.250000
377 7.100000 2812695.250000
378 7.800000 2812695.250000
379 8.600000 2812695.250000
380 8.600000 2812695.250000
381 8.900000 2812695.250000
382 8.600000 2812695.250000
383 7.400000 2812695.250000
384 7.200000 2812695.250000
385 8.600000 2812695.250000
386 8.200000 2812695.250000
387 7.600000 2812695.250000
388 7.200000 2812695.250000
389 7.100000 2812695.250000
390 7.200000 2812695.250000
391 7.400000 2812695.250000
392 7.200000 2812695.250000
393 7.300000 2812695.250000
394 7.500000 2812695.250000
395 7.400000 2812695.250000
396 8.200000 2812695.250000
397 7.900000 2812695.250000
398 7.400000 2812695.250000
399 7.000000 2812695.250000
400 7.800000 2812695.250000
401 7.900000 2812695.250000
402 8.500000 2812695.250000
403 8.600000 2812695.250000
404 7.800000 2812695.250000
405 7.100000 2812695.250000
406 7.300000 2812695.250000
407 7.300000 2812695.250000
408 7.500000 2812695.250000
409 7.100000 2812695.250000
410 7.300000 2812695.250000
411 7.200000 2812695.250000
412 7.100000 2812695.250000
413 7.300000 2812695.250000
414 7.400000 2812695.250000
415 7.300000 2812695.250000
416 7.100000 2812695.250000
417 8.000000 2812695.250000
418 7.800000 2812695.250000
419 8.300000 2812695.250000
420 7.800000 2812695.250000
421 7.300000 2812695.250000
422 7.700000 2812833.750000
423 7.800000 2812615.750000
424 7.800000 2809724.750000
425 8.200000 2805888.500000
426 7.400000 2803940.500000
427 7.000000 2797660.750000
428 7.000000 2793508.750000
429 7.100000 2791631.750000
430 7.000000 2788379.500000
431 7.300000 2786578.500000
432 8.800000 2788396.750000
433 7.600000 2789504.000000
434 7.800000 2788871.250000
435 8.000000 2788871.250000
436 7.100000 2790350.750000
437 7.800000 2791022.250000
438 8.600000 2792126.000000
439 8.200000 2789357.250000
440 7.600000 2784512.000000
441 7.500000 2786088.750000
442 8.600000 2785654.500000
443 9.000000 2783916.750000
444 7.400000 2784786.000000
445 6.900000 2785003.250000
446 6.900000 2780836.500000
447 7.000000 2776803.500000
448 7.100000 2773144.000000
449 6.800000 2775676.000000
450 7.000000 2768208.000000
451 7.300000 2769284.500000
452 7.600000 2765757.250000
453 7.300000 2761409.500000
454 6.500000 2759945.500000
455 6.800000 2753916.500000
456 6.800000 2750062.750000
457 7.100000 2749115.250000
458 7.100000 2748640.750000
459 6.800000 2751171.500000
460 6.900000 2751113.500000
461 6.600000 2751314.000000
462 7.300000 2749029.250000
463 6.500000 2750313.250000
464 6.500000 2752891.250000
465 6.800000 2750932.750000
466 6.400000 2752228.750000
467 6.700000 2747633.500000
468 6.200000 2746764.750000
469 6.400000 2745976.500000
470 6.700000 2745188.000000
471 6.800000 2744319.250000
472 7.500000 2744427.750000
473 6.500000 2742576.750000
474 6.500000 2743803.250000
475 6.500000 2746137.250000
476 6.600000 2751142.500000
477 7.100000 2749839.250000
478 6.600000 2749839.250000
479 6.900000 2749839.250000
480 7.400000 2752212.750000
481 7.500000 2758013.500000
482 7.000000 2758961.250000
483 6.700000 2758832.500000
484 6.600000 2760421.250000
485 6.600000 2760262.500000
486 6.800000 2762987.000000
487 6.800000 2763901.500000
488 6.700000 2764455.250000
489 6.800000 2765008.500000
490 6.900000 2766986.000000
491 7.300000 2770287.500000
492 7.500000 2771472.750000
493 7.600000 2770919.500000
494 7.200000 2771987.500000
495 7.000000 2770840.000000
496 8.000000 2771472.750000
497 7.200000 2771472.750000
498 6.800000 2774557.000000
499 7.400000 2776930.000000
500 6.900000 2777404.750000
501 7.200000 2777879.500000
502 7.100000 2780151.500000
503 6.600000 2783632.000000
504 8.100000 2784718.000000
505 7.200000 2789049.500000
506 7.800000 2790516.000000
507 7.200000 2788963.250000
508 6.500000 2789593.500000
509 8.000000 2795380.750000
510 7.600000 2802224.500000
511 7.700000 2805822.750000
512 7.000000 2804721.500000
513 8.100000 2809308.000000
514 7.700000 2811541.500000
515 7.400000 2814260.750000
516 6.900000 2813978.750000
517 6.600000 2814295.750000
518 7.500000 2815244.750000
519 7.300000 2816765.250000
520 8.000000 2817892.750000
521 7.400000 2815527.250000
522 8.300000 2814281.250000
523 8.100000 2816416.500000
524 7.300000 2817395.500000
525 7.200000 2818155.750000
526 7.400000 2816993.250000
527 8.400000 2816440.000000
528 8.700000 2815100.250000
529 7.900000 2814414.000000
530 7.800000 2812894.000000
531 7.100000 2813854.250000
532 7.500000 2816954.750000
533 7.300000 2818265.500000
534 7.500000 2819136.750000
535 7.700000 2815084.000000
536 7.800000 2814622.000000
537 8.800000 2816857.250000
538 8.000000 2815307.250000
539 8.500000 2814872.750000
540 7.400000 2815633.500000
541 7.200000 2815306.500000
542 7.400000 2812695.250000
543 7.200000 2812695.250000
544 7.400000 2812695.250000
545 7.200000 2812695.250000
546 8.000000 2812695.250000
547 8.300000 2812695.250000
548 8.500000 2812695.250000
549 7.400000 2812695.250000
550 7.400000 2812695.250000
551 8.100000 2812695.250000
552 7.300000 2812695.250000
553 7.400000 2812695.250000
554 7.900000 2812695.250000
555 7.600000 2812695.250000
556 7.700000 2812695.250000
557 7.100000 2812695.250000
558 7.200000 2812695.250000
559 7.300000 2812695.250000
560 7.200000 2812695.250000
561 8.000000 2812695.250000
562 7.400000 2812695.250000
563 7.700000 2812695.250000
564 7.400000 2812695.250000
565 7.300000 2812695.250000
566 8.300000 2812695.250000
567 8.400000 2812695.250000
568 8.000000 2812695.250000
569 8.000000 2812695.250000
570 8.400000 2812695.250000
571 7.500000 2812695.250000
572 7.800000 2812833.750000
573 7.200000 2812615.750000
574 7.300000 2809813.500000
575 7.500000 2805898.500000
576 7.900000 2802960.750000
577 8.400000 2795464.500000
578 8.000000 2793547.750000
579 7.300000 2793222.000000
580 7.600000 2791996.500000
581 7.200000 2788011.750000
582 7.100000 2786736.500000
583 7.100000 2786578.250000
584 7.200000 2788719.500000
585 7.100000 2793415.500000
586 7.200000 2797421.250000
587 7.000000 2798954.000000
588 7.100000 2797556.750000
589 7.100000 2795390.000000
590 7.900000 2793352.500000
591 7.500000 2791738.250000
592 7.800000 2791265.500000
593 7.200000 2789758.000000
594 7.100000 2789758.000000
595 7.100000 2790073.500000
596 7.600000 2791008.750000
597 6.700000 2790466.000000
598 7.100000 2789665.750000
599 7.000000 2786682.750000
600 7.100000 2786495.250000
601 7.100000 2785626.000000
602 7.000000 2785408.750000
603 6.800000 2785408.750000
604 7.700000 2785408.750000
605 7.400000 2785408.750000
606 6.800000 2785408.750000
607 7.200000 2785408.750000
608 7.100000 2785408.750000
609 7.000000 2785408.750000
610 7.700000 2785408.750000
611 6.900000 2785408.750000
612 7.600000 2785408.750000
613 7.600000 2785408.750000
614 6.600000 2785408.750000
615 7.100000 2785408.750000
616 8.300000 2785408.750000
617 7.100000 2785408.750000
618 6.900000 2785408.750000
619 6.800000 2785408.750000
620 7.200000 2785408.750000
621 7.500000 2785408.750000
622 6.900000 2785408.750000
623 7.100000 2785408.750000
624 8.300000 2785408.750000
625 7.000000 2785408.750000
626 6.800000 2785408.750000
627 7.900000 2785408.750000
628 7.600000 2785408.750000
629 6.700000 2785408.750000
630 6.600000 2785408.750000
631 6.800000 2785408.750000
632 6.900000 2785408.750000
633 7.600000 2785408.750000
634 7.000000 2785408.750000
635 6.700000 2785408.750000
636 7.400000 2785408.750000
637 7.100000 2785408.750000
638 7.100000 2785408.750000
639 6.800000 2785408.750000
640 6.700000 2785408.750000
641 6.900000 2785408.750000
642 7.100000 2785408.750000
643 6.700000 2785408.750000
644 7.400000 2785408.750000
645 7.800000 2785408.750000
646 7.700000 2785408.750000
647 7.300000 2785408.750000
648 7.200000 2785408.750000
649 6.700000 2785408.750000
650 6.800000 2785408.750000
651 7.300000 2785408.750000
652 7.600000 2785408.750000
653 6.900000 2785408.750000
654 6.700000 2785408.750000
655 7.000000 2785408.750000
656 7.400000 2785408.750000
657 7.200000 2785408.750000
658 7.400000 2785408.750000
659 7.100000 2785408.750000
660 7.400000 2785408.750000
661 7.700000 2785408.750000
662 7.700000 2785408.750000
663 7.600000 2785408.750000
664 7.000000 2785408.750000
665 7.400000 2785408.750000
666 7.600000 2785408.750000
667 7.100000 2785408.750000
668 6.700000 2785408.750000
669 6.800000 2785408.750000
670 7.000000 2785408.750000
671 7.900000 2785408.750000
672 7.400000 2785408.750000
673 6.900000 2785408.750000
674 7.200000 2785408.750000
675 7.200000 2785408.750000
676 7.000000 2785408.750000
677 6.800000 2785408.750000
678 7.900000 2785408.750000
679 8.000000 2785408.750000
680 8.400000 2785408.750000
681 8.000000 2785408.750000
682 8.100000 2785408.750000
683 7.700000 2785408.750000
684 7.500000 2785408.750000
685 7.400000 2785408.750000
686 7.000000 2785408.750000
687 7.000000 2785408.750000
688 7.200000 2785408.750000
689 7.600000 2785408.750000
690 7.200000 2785408.750000
691 6.900000 2785408.750000
692 6.700000 2785408.750000
693 7.300000 2785408.750000
694 7.200000 2785408.750000
695 8.100000 2785408.750000
696 7.100000 2785408.750000
697 6.900000 2785408.750000
698 6.700000 2785408.750000
699 7.800000 2785408.750000
700 7.800000 2785408.750000
701 7.300000 2785408.750000
702 7.000000 2785408.750000
703 7.400000 2785408.750000
704 7.000000 2785408.750000
705 7.200000 2785408.750000
706 7.400000 2785408.750000
707 7.400000 2785408.750000
708 7.800000 2785408.750000
709 6.800000 2785408.750000
710 8.000000 2785408.750000
711 7.800000 2785408.750000
712 8.700000 2785408.750000
713 8.200000 2785408.750000
714 8.200000 2785408.750000
715 8.300000 2785408.750000
716 7.300000 2785408.750000
717 7.400000 2785408.750000
718 7.800000 2785408.750000
719 7.100000 2785408.750000
720 7.400000 2785408.750000
