frame ft primitives
183 24.000000 3630389.500000
184 24.000000 3591184.750000
185 23.500000 3541880.500000
186 23.299999 3497788.750000
187 23.100000 3456738.000000
188 23.000000 3415470.000000
189 22.600000 3371921.500000
190 22.299999 3326418.000000
191 22.100000 3289385.500000
192 21.799999 3243773.500000
193 22.000000 3196966.750000
194 21.000000 3155481.500000
195 21.100000 3115625.500000
196 21.100000 3072076.750000
197 20.500000 3026139.000000
198 20.299999 2977269.000000
199 20.000000 2929485.000000
200 19.900000 2892126.500000
201 19.600000 2860632.500000
202 19.500000 2820233.500000
203 18.799999 2775164.500000
204 18.799999 2723688.000000
205 18.700001 2685895.250000
206 18.200001 2652120.500000
207 18.100000 2612698.750000
208 17.900000 2580661.750000
209 17.799999 2545258.250000
210 17.799999 2517348.000000
211 17.000000 2486179.750000
212 17.200001 2450667.500000
213 16.799999 2413852.250000
214 16.600000 2376385.250000
215 16.400000 2341090.250000
216 16.100000 2308944.500000
217 18.200001 2276799.000000
218 14.100000 2241395.500000
219 15.500000 2208706.750000
220 15.400000 2175040.750000
221 15.200000 2147673.500000
222 15.000000 2114659.250000
223 14.800000 2075780.375000
224 14.600000 2037770.375000
225 14.200000 2007036.625000
226 14.000000 1970112.625000
227 13.900000 1943722.750000
228 14.000000 1912337.375000
229 13.300000 1880734.750000
230 13.300000 1853802.000000
