frame ft primitives
3 322.600006 126400000.000000
4 323.000000 126400000.000000
5 322.500000 126400000.000000
6 321.500000 126400000.000000
7 320.500000 126400000.000000
8 320.399994 126400000.000000
9 319.000000 126400000.000000
10 333.799988 126400000.000000
11 303.899994 126400000.000000
12 318.700012 126400000.000000
13 318.399994 126400000.000000
14 317.200012 126400000.000000
15 316.700012 126400000.000000
16 315.600006 126400000.000000
17 315.000000 126400000.000000
18 314.500000 126400000.000000
19 313.100006 126400000.000000
20 312.399994 126400000.000000
21 326.799988 126400000.000000
22 296.500000 126400000.000000
23 310.500000 126400000.000000
24 309.399994 126400000.000000
25 308.299988 126400000.000000
26 308.100006 126400000.000000
27 307.200012 126400000.000000
28 306.000000 126400000.000000
29 305.700012 126400000.000000
30 304.299988 126400000.000000
31 304.000000 126400000.000000
32 303.000000 126400000.000000
33 303.299988 126400000.000000
34 304.899994 126400000.000000
35 305.399994 126400000.000000
36 306.299988 126400000.000000
37 306.899994 126400000.000000
38 307.399994 126400000.000000
39 308.200012 126400000.000000
40 309.299988 126400000.000000
41 309.500000 126400000.000000
42 310.399994 126400000.000000
43 310.399994 126400000.000000
44 310.500000 126400000.000000
45 311.700012 126400000.000000
46 311.600006 126400000.000000
47 312.200012 126400000.000000
48 313.700012 126400000.000000
49 313.799988 126400000.000000
50 315.100006 126400000.000000
51 315.100006 126400000.000000
52 316.200012 126400000.000000
53 317.299988 126400000.000000
54 317.799988 126400000.000000
55 319.600006 126400000.000000
56 321.500000 126400000.000000
57 337.600006 126400000.000000
58 309.500000 126400000.000000
59 325.600006 126400000.000000
60 327.200012 126400000.000000
61 329.200012 126400000.000000
62 329.200012 126400000.000000
63 329.200012 126400000.000000
64 328.100006 126400000.000000
65 327.600006 126400000.000000
66 342.200012 126400000.000000
67 326.100006 126400000.000000
68 326.299988 126400000.000000
69 309.399994 126400000.000000
70 324.000000 126400000.000000
71 323.799988 126400000.000000
72 323.000000 126400000.000000
73 337.899994 126400000.000000
74 306.000000 126400000.000000
75 320.500000 126400000.000000
76 320.399994 126400000.000000
77 318.899994 126400000.000000
78 317.799988 126400000.000000
79 317.700012 126400000.000000
80 316.500000 126400000.000000
81 316.200012 126400000.000000
82 314.799988 126400000.000000
83 313.799988 126400000.000000
84 313.399994 126400000.000000
85 312.200012 126400000.000000
86 311.799988 126400000.000000
87 326.200012 126400000.000000
88 294.500000 126400000.000000
89 309.500000 126400000.000000
90 308.000000 126400000.000000
91 322.600006 126400000.000000
92 292.299988 126400000.000000
93 318.200012 126400000.000000
94 294.700012 126400000.000000
95 305.799988 126400000.000000
96 304.600006 126400000.000000
97 305.000000 126400000.000000
98 304.299988 126400000.000000
99 303.600006 126400000.000000
100 303.799988 126400000.000000
101 303.200012 126400000.000000
102 302.700012 126400000.000000
103 303.500000 126400000.000000
104 302.799988 126400000.000000
105 303.100006 126400000.000000
106 302.600006 126400000.000000
107 302.000000 126400000.000000
108 317.100006 126400000.000000
109 287.500000 126400000.000000
110 301.899994 126400000.000000
111 302.700012 126400000.000000
112 302.399994 126400000.000000
113 303.000000 126400000.000000
114 304.100006 126400000.000000
115 303.399994 126400000.000000
116 303.600006 126400000.000000
117 303.100006 126400000.000000
118 302.899994 126400000.000000
119 303.500000 126400000.000000
120 317.600006 126400000.000000
121 288.000000 126400000.000000
122 303.600006 126400000.000000
123 302.799988 126400000.000000
124 302.799988 126400000.000000
125 303.600006 126400000.000000
126 303.100006 126400000.000000
127 303.600006 126400000.000000
128 303.399994 126400000.000000
129 303.299988 126400000.000000
130 303.700012 126400000.000000
131 302.799988 126400000.000000
132 302.200012 126400000.000000
133 302.600006 126400000.000000
134 301.899994 126400000.000000
135 302.100006 126400000.000000
136 302.500000 126400000.000000
137 302.500000 126400000.000000
138 302.899994 126400000.000000
139 302.600006 126400000.000000
140 302.700012 126400000.000000
141 303.500000 126400000.000000
142 302.899994 126400000.000000
143 303.399994 126400000.000000
