frame ft primitives
3 41.500000 12640000.000000
4 42.099998 12640000.000000
5 43.700001 12640000.000000
6 30.500000 12640000.000000
7 32.500000 12640000.000000
8 32.500000 12640000.000000
9 32.599998 12640000.000000
10 35.900002 12640000.000000
11 42.400002 12640000.000000
12 32.799999 12640000.000000
13 37.700001 12640000.000000
14 44.500000 12640000.000000
15 44.700001 12640000.000000
16 39.099998 12640000.000000
17 42.000000 12640000.000000
18 44.900002 12640000.000000
19 37.099998 12640000.000000
20 34.000000 12640000.000000
21 29.100000 12640000.000000
22 35.099998 12640000.000000
23 41.599998 12640000.000000
24 41.000000 12640000.000000
25 38.000000 12640000.000000
26 36.900002 12640000.000000
27 30.000000 12640000.000000
28 28.400000 12640000.000000
29 42.299999 12640000.000000
30 38.599998 12640000.000000
31 38.900002 12640000.000000
32 37.900002 12640000.000000
33 38.599998 12640000.000000
34 31.100000 12640000.000000
35 32.000000 12640000.000000
36 38.900002 12640000.000000
37 38.400002 12640000.000000
38 35.700001 12640000.000000
39 38.700001 12640000.000000
40 33.900002 12640000.000000
41 43.400002 12640000.000000
42 40.099998 12640000.000000
43 42.599998 12640000.000000
44 38.599998 12640000.000000
45 37.299999 12640000.000000
46 38.099998 12640000.000000
47 31.400000 12640000.000000
48 36.299999 12640000.000000
49 36.400002 12640000.000000
50 42.500000 12640000.000000
51 41.799999 12640000.000000
52 37.200001 12640000.000000
53 34.299999 12640000.000000
54 39.599998 12640000.000000
55 36.200001 12640000.000000
56 40.900002 12640000.000000
57 38.700001 12640000.000000
58 32.599998 12640000.000000
59 29.400000 12640000.000000
60 35.400002 12640000.000000
61 37.299999 12640000.000000
62 39.599998 12640000.000000
63 29.900000 12640000.000000
64 33.400002 12640000.000000
65 39.500000 12640000.000000
66 35.000000 12640000.000000
67 32.900002 12640000.000000
68 42.599998 12640000.000000
69 45.900002 12640000.000000
70 44.900002 12640000.000000
71 50.700001 12640000.000000
72 40.599998 12640000.000000
73 30.400000 12640000.000000
74 32.799999 12640000.000000
75 32.799999 12640000.000000
76 38.500000 12640000.000000
77 38.500000 12640000.000000
78 39.099998 12640000.000000
79 33.599998 12640000.000000
80 38.099998 12640000.000000
81 40.900002 12640000.000000
82 39.000000 12640000.000000
83 39.099998 12640000.000000
84 44.900002 12640000.000000
85 36.500000 12640000.000000
86 31.700001 12640000.000000
87 32.400002 12640000.000000
88 31.100000 12640000.000000
89 36.599998 12640000.000000
90 28.299999 12640000.000000
91 31.000000 12640000.000000
92 31.100000 12640000.000000
93 32.799999 12640000.000000
94 44.500000 12640000.000000
95 37.900002 12640000.000000
96 38.799999 12640000.000000
97 38.500000 12640000.000000
98 26.100000 12640000.000000
99 30.700001 12640000.000000
100 36.200001 12640000.000000
101 26.600000 12640000.000000
102 30.400000 12640000.000000
103 30.100000 12640000.000000
104 33.799999 12640000.000000
105 42.900002 12640000.000000
106 30.799999 12640000.000000
107 36.200001 12640000.000000
108 39.700001 12640000.000000
109 40.000000 12640000.000000
110 37.599998 12640000.000000
111 37.400002 12640000.000000
112 43.200001 12640000.000000
113 38.000000 12640000.000000
114 35.599998 12640000.000000
115 27.299999 12640000.000000
116 31.200001 12640000.000000
117 40.799999 12640000.000000
118 38.200001 12640000.000000
119 36.799999 12640000.000000
120 42.400002 12640000.000000
121 41.599998 12640000.000000
122 39.099998 12640000.000000
123 40.799999 12640000.000000
124 39.700001 12640000.000000
125 36.400002 12640000.000000
126 37.099998 12640000.000000
127 31.200001 12640000.000000
128 28.000000 12640000.000000
129 36.700001 12640000.000000
130 37.099998 12640000.000000
131 29.500000 12640000.000000
132 30.900000 12640000.000000
133 37.799999 12640000.000000
134 35.900002 12640000.000000
135 39.500000 12640000.000000
136 44.200001 12640000.000000
137 39.799999 12640000.000000
138 35.799999 12640000.000000
139 38.099998 12640000.000000
140 36.700001 12640000.000000
141 37.400002 12640000.000000
142 24.400000 12640000.000000
143 32.900002 12640000.000000
144 33.099998 12640000.000000
145 37.500000 12640000.000000
146 37.000000 12640000.000000
147 40.799999 12640000.000000
148 37.000000 12640000.000000
149 37.700001 12640000.000000
150 40.000000 12640000.000000
151 34.700001 12640000.000000
152 28.799999 12640000.000000
153 31.100000 12640000.000000
154 31.200001 12640000.000000
155 31.600000 12640000.000000
156 31.600000 12640000.000000
157 32.000000 12640000.000000
158 31.799999 12640000.000000
159 32.000000 12640000.000000
160 31.799999 12640000.000000
161 32.000000 12640000.000000
162 32.000000 12640000.000000
163 32.200001 12640000.000000
164 32.299999 12640000.000000
165 32.400002 12640000.000000
166 32.599998 12640000.000000
167 32.799999 12640000.000000
168 32.799999 12640000.000000
169 32.599998 12640000.000000
170 32.700001 12640000.000000
171 32.599998 12640000.000000
172 32.500000 12640000.000000
173 32.700001 12640000.000000
174 32.500000 12640000.000000
175 32.799999 12640000.000000
176 32.799999 12640000.000000
177 32.599998 12640000.000000
178 32.599998 12640000.000000
179 32.599998 12640000.000000
180 32.799999 12640000.000000
