frame ft primitives
3 10.500000 40000.000000
4 10.700000 40000.000000
5 11.100000 40000.000000
6 9.800000 40000.000000
7 9.600000 40000.000000
8 10.600000 40000.000000
9 10.900000 40000.000000
10 10.700000 40000.000000
11 11.100000 40000.000000
12 10.300000 40000.000000
13 11.100000 40000.000000
14 11.000000 40000.000000
15 10.800000 40000.000000
16 10.800000 40000.000000
17 10.400000 40000.000000
18 11.000000 40000.000000
19 11.100000 40000.000000
20 11.300000 40000.000000
21 10.800000 40000.000000
22 11.300000 40000.000000
23 11.300000 40000.000000
24 10.400000 40000.000000
25 10.100000 40000.000000
26 10.600000 40000.000000
27 10.700000 40000.000000
28 10.500000 40000.000000
29 10.900000 40000.000000
30 10.500000 40000.000000
31 11.000000 40000.000000
32 11.200000 40000.000000
33 11.000000 40000.000000
34 10.900000 40000.000000
35 11.000000 40000.000000
36 10.700000 40000.000000
37 11.500000 40000.000000
38 10.300000 40000.000000
39 10.900000 40000.000000
40 10.700000 40000.000000
41 10.600000 40000.000000
42 11.100000 40000.000000
43 10.600000 40000.000000
44 10.300000 40000.000000
45 10.100000 40000.000000
46 10.600000 40000.000000
47 10.800000 40000.000000
48 10.400000 40000.000000
49 10.400000 40000.000000
50 10.500000 40000.000000
51 10.400000 40000.000000
52 10.800000 40000.000000
53 11.100000 40000.000000
54 10.800000 40000.000000
55 11.100000 40000.000000
56 10.900000 40000.000000
57 11.100000 40000.000000
58 11.200000 40000.000000
59 10.800000 40000.000000
60 10.900000 40000.000000
61 10.800000 40000.000000
62 10.600000 40000.000000
63 10.700000 40000.000000
64 11.000000 40000.000000
65 10.400000 40000.000000
66 11.000000 40000.000000
67 10.700000 40000.000000
68 10.700000 40000.000000
69 11.200000 40000.000000
70 10.400000 40000.000000
71 10.800000 40000.000000
72 11.000000 40000.000000
73 11.300000 40000.000000
74 10.700000 40000.000000
75 10.900000 40000.000000
76 11.200000 40000.000000
77 11.100000 40000.000000
78 10.900000 40000.000000
79 11.000000 40000.000000
80 10.600000 40000.000000
81 11.200000 40000.000000
82 10.600000 40000.000000
83 10.700000 40000.000000
84 11.400000 40000.000000
85 11.300000 40000.000000
86 11.100000 40000.000000
87 11.100000 40000.000000
88 10.300000 40000.000000
89 10.300000 40000.000000
90 10.000000 40000.000000
91 10.900000 40000.000000
92 10.600000 40000.000000
93 10.500000 40000.000000
94 11.000000 40000.000000
95 10.700000 40000.000000
96 10.500000 40000.000000
97 11.000000 40000.000000
98 11.300000 40000.000000
99 10.800000 40000.000000
100 10.600000 40000.000000
101 9.800000 40000.000000
102 9.800000 40000.000000
103 9.600000 40000.000000
104 9.800000 40000.000000
105 10.600000 40000.000000
106 9.900000 40000.000000
107 9.800000 40000.000000
108 9.900000 40000.000000
109 10.200000 40000.000000
110 9.700000 40000.000000
111 9.800000 40000.000000
112 9.400000 40000.000000
113 9.700000 40000.000000
114 9.600000 40000.000000
115 9.400000 40000.000000
116 9.700000 40000.000000
117 9.600000 40000.000000
118 9.800000 40000.000000
119 9.800000 40000.000000
120 9.600000 40000.000000
121 9.700000 40000.000000
122 9.800000 40000.000000
123 9.500000 40000.000000
124 12.200000 40000.000000
125 10.500000 40000.000000
126 9.600000 40000.000000
127 9.800000 40000.000000
128 10.100000 40000.000000
129 9.600000 40000.000000
130 9.800000 40000.000000
131 13.300000 40000.000000
132 10.600000 40000.000000
133 9.600000 40000.000000
134 10.000000 40000.000000
135 9.500000 40000.000000
136 10.100000 40000.000000
137 9.500000 40000.000000
138 10.000000 40000.000000
139 9.700000 40000.000000
140 9.800000 40000.000000
141 9.800000 40000.000000
142 10.000000 40000.000000
143 9.800000 40000.000000
144 9.800000 40000.000000
145 9.500000 40000.000000
146 10.000000 40000.000000
147 10.000000 40000.000000
148 9.700000 40000.000000
149 9.400000 40000.000000
150 9.800000 40000.000000
151 9.400000 40000.000000
152 8.300000 40000.000000
153 8.800000 40000.000000
154 8.500000 40000.000000
155 8.300000 40000.000000
156 8.400000 40000.000000
157 8.500000 40000.000000
158 8.400000 40000.000000
159 8.600000 40000.000000
160 8.400000 40000.000000
161 8.400000 40000.000000
162 8.700000 40000.000000
163 8.300000 40000.000000
164 8.400000 40000.000000
165 8.400000 40000.000000
166 8.700000 40000.000000
167 8.600000 40000.000000
168 8.300000 40000.000000
169 8.800000 40000.000000
170 8.400000 40000.000000
171 8.200000 40000.000000
172 8.700000 40000.000000
173 8.700000 40000.000000
174 8.800000 40000.000000
175 9.000000 40000.000000
176 8.900000 40000.000000
177 8.700000 40000.000000
178 8.400000 40000.000000
179 8.000000 40000.000000
