0.000000,8000.000000
79.500000,80000.000000
16.900000,80000.000000
17.600000,80000.000000
17.299999,80000.000000
17.000000,80000.000000
17.000000,80000.000000
16.900000,80000.000000
16.799999,80000.000000
17.900000,80000.000000
17.200001,80000.000000
17.799999,80000.000000
17.900000,80000.000000
17.700001,80000.000000
17.100000,80000.000000
16.900000,80000.000000
17.900000,80000.000000
17.799999,80000.000000
17.299999,80000.000000
17.400000,80000.000000
17.400000,80000.000000
17.000000,80000.000000
17.200001,80000.000000
26.299999,80000.000000
16.600000,80000.000000
17.000000,80000.000000
16.900000,80000.000000
17.299999,80000.000000
17.600000,80000.000000
17.000000,80000.000000
16.799999,80000.000000
17.299999,80000.000000
16.600000,80000.000000
17.200001,80000.000000
16.600000,80000.000000
16.900000,80000.000000
16.500000,80000.000000
17.299999,80000.000000
17.000000,80000.000000
17.400000,80000.000000
16.700001,80000.000000
16.700001,80000.000000
16.900000,80000.000000
17.200001,80000.000000
17.200001,80000.000000
16.200001,80000.000000
17.000000,80000.000000
17.100000,80000.000000
17.299999,80000.000000
17.000000,80000.000000
16.600000,80000.000000
17.500000,80000.000000
17.200001,80000.000000
17.400000,80000.000000
17.500000,80000.000000
17.100000,80000.000000
16.900000,80000.000000
17.400000,80000.000000
17.100000,80000.000000
17.600000,80000.000000
17.400000,80000.000000
17.200001,80000.000000
17.299999,80000.000000
17.200001,80000.000000
17.200001,80000.000000
17.200001,80000.000000
16.900000,80000.000000
17.000000,80000.000000
16.700001,80000.000000
16.200001,80000.000000
16.700001,80000.000000
17.000000,80000.000000
16.900000,80000.000000
16.700001,80000.000000
17.100000,80000.000000
16.700001,80000.000000
16.700001,80000.000000
17.000000,80000.000000
17.500000,80000.000000
16.299999,80000.000000
17.400000,80000.000000
16.500000,80000.000000
17.200001,80000.000000
17.100000,80000.000000
16.799999,80000.000000
16.900000,80000.000000
16.700001,80000.000000
16.900000,80000.000000
16.900000,80000.000000
16.799999,80000.000000
16.900000,80000.000000
16.700001,80000.000000
17.400000,80000.000000
16.799999,80000.000000
17.000000,80000.000000
16.799999,80000.000000
17.000000,80000.000000
16.799999,80000.000000
16.500000,80000.000000
16.600000,80000.000000
17.400000,80000.000000
16.500000,80000.000000
16.700001,80000.000000
16.900000,80000.000000
17.100000,80000.000000
17.000000,80000.000000
17.500000,80000.000000
17.200001,80000.000000
17.100000,80000.000000
16.900000,80000.000000
16.799999,80000.000000
16.799999,80000.000000
16.799999,80000.000000
17.200001,80000.000000
17.200001,80000.000000
16.900000,80000.000000
16.799999,80000.000000
17.100000,80000.000000
16.900000,80000.000000
17.100000,80000.000000
17.500000,80000.000000
16.799999,80000.000000
17.000000,80000.000000
16.799999,80000.000000
17.200001,80000.000000
17.100000,80000.000000
17.000000,80000.000000
17.000000,80000.000000
16.900000,80000.000000
17.100000,80000.000000
17.000000,80000.000000
16.900000,80000.000000
17.299999,80000.000000
17.000000,80000.000000
17.400000,80000.000000
16.600000,80000.000000
17.100000,80000.000000
17.100000,80000.000000
17.000000,80000.000000
16.900000,80000.000000
17.000000,80000.000000
17.299999,80000.000000
17.000000,80000.000000
17.100000,80000.000000
17.000000,80000.000000
16.700001,80000.000000
16.799999,80000.000000
16.400000,80000.000000
16.700001,80000.000000
16.900000,80000.000000
16.900000,80000.000000
14.400000,80000.000000
14.100000,80000.000000
14.200000,80000.000000
14.300000,80000.000000
14.200000,80000.000000
14.400000,80000.000000
14.500000,80000.000000
14.500000,80000.000000
14.100000,80000.000000
14.000000,80000.000000
14.100000,80000.000000
14.100000,80000.000000
14.300000,80000.000000
14.200000,80000.000000
14.300000,80000.000000
14.200000,80000.000000
14.200000,80000.000000
14.700000,80000.000000
14.100000,80000.000000
14.000000,80000.000000
14.200000,80000.000000
14.500000,80000.000000
14.000000,80000.000000
14.100000,80000.000000
14.000000,80000.000000
14.100000,80000.000000
14.200000,80000.000000
14.500000,80000.000000
14.100000,80000.000000
14.200000,80000.000000
14.100000,80000.000000
14.100000,80000.000000
14.500000,80000.000000
14.200000,80000.000000
14.600000,80000.000000
14.200000,80000.000000
14.000000,80000.000000
14.100000,80000.000000
14.300000,80000.000000
14.500000,80000.000000
14.500000,80000.000000
14.300000,80000.000000
14.100000,80000.000000
14.000000,80000.000000
14.000000,80000.000000
14.500000,80000.000000
14.100000,80000.000000
14.100000,80000.000000
14.500000,80000.000000
14.200000,80000.000000
14.200000,80000.000000
14.700000,80000.000000
14.100000,80000.000000
15.100000,80000.000000
15.300000,80000.000000
15.000000,80000.000000
14.800000,80000.000000
14.900000,80000.000000
14.700000,80000.000000
15.300000,80000.000000
15.200000,80000.000000
14.800000,80000.000000
15.200000,80000.000000
15.300000,80000.000000
15.100000,80000.000000
15.100000,80000.000000
14.400000,80000.000000
14.500000,80000.000000
14.200000,80000.000000
14.000000,80000.000000
14.300000,80000.000000
14.000000,80000.000000
14.400000,80000.000000
14.200000,80000.000000
14.300000,80000.000000
14.100000,80000.000000
14.000000,80000.000000
14.100000,80000.000000
14.200000,80000.000000
14.100000,80000.000000
14.200000,80000.000000
14.400000,80000.000000
14.100000,80000.000000
14.000000,80000.000000
14.100000,80000.000000
14.000000,80000.000000
14.500000,80000.000000
14.500000,80000.000000
14.100000,80000.000000
14.100000,80000.000000
14.000000,80000.000000
14.500000,80000.000000
14.800000,80000.000000
14.200000,80000.000000
14.600000,80000.000000
14.200000,80000.000000
14.000000,80000.000000
14.100000,80000.000000
14.300000,80000.000000
14.000000,80000.000000
14.100000,80000.000000
14.300000,80000.000000
14.000000,80000.000000
14.100000,80000.000000
14.200000,80000.000000
14.200000,80000.000000
14.500000,80000.000000
14.400000,80000.000000
14.000000,80000.000000
14.100000,80000.000000
14.300000,80000.000000
14.400000,80000.000000
14.200000,80000.000000
14.000000,80000.000000
14.200000,80000.000000
14.100000,80000.000000
14.100000,80000.000000
14.400000,80000.000000
14.800000,80000.000000
14.100000,80000.000000
14.100000,80000.000000
14.700000,80000.000000
14.200000,80000.000000
14.100000,80000.000000
14.000000,80000.000000
14.300000,80000.000000
14.100000,80000.000000
14.100000,80000.000000
14.200000,80000.000000
14.000000,80000.000000
14.000000,80000.000000
14.200000,80000.000000
14.100000,80000.000000
14.100000,80000.000000
14.200000,80000.000000
14.100000,80000.000000
14.000000,80000.000000
14.000000,80000.000000
14.000000,80000.000000
14.300000,80000.000000
14.500000,80000.000000
14.300000,80000.000000
14.100000,80000.000000
14.100000,80000.000000
14.100000,80000.000000
14.500000,80000.000000
14.100000,80000.000000
14.300000,80000.000000
14.200000,80000.000000
14.200000,80000.000000
14.200000,80000.000000
14.000000,80000.000000
14.100000,80000.000000
14.000000,80000.000000
14.100000,80000.000000
14.400000,80000.000000
14.000000,80000.000000
14.100000,80000.000000
14.100000,80000.000000
14.100000,80000.000000
14.000000,80000.000000
14.100000,80000.000000
14.400000,80000.000000
14.300000,80000.000000
14.100000,80000.000000
14.300000,80000.000000
14.100000,80000.000000
14.000000,80000.000000
14.300000,80000.000000
14.000000,80000.000000
14.100000,80000.000000
14.000000,80000.000000
14.600000,80000.000000
