frame ft primitives
3 12.900000 3160000.000000
4 10.700000 3160000.000000
5 12.100000 3160000.000000
6 10.400000 3160000.000000
7 11.500000 3160000.000000
8 10.900000 3160000.000000
9 11.300000 3160000.000000
10 10.700000 3160000.000000
11 10.100000 3160000.000000
12 8.700000 3160000.000000
13 9.400000 3160000.000000
14 10.200000 3160000.000000
15 9.700000 3160000.000000
16 9.600000 3160000.000000
17 9.800000 3160000.000000
18 9.400000 3160000.000000
19 9.400000 3160000.000000
20 9.400000 3160000.000000
21 11.600000 3160000.000000
22 7.800000 3160000.000000
23 9.600000 3160000.000000
24 10.200000 3160000.000000
25 9.300000 3160000.000000
26 8.400000 3160000.000000
27 9.700000 3160000.000000
28 9.100000 3160000.000000
29 9.500000 3160000.000000
30 9.000000 3160000.000000
31 10.300000 3160000.000000
32 9.000000 3160000.000000
33 9.000000 3160000.000000
34 9.900000 3160000.000000
35 8.200000 3160000.000000
36 9.100000 3160000.000000
37 9.200000 3160000.000000
38 9.700000 3160000.000000
39 10.100000 3160000.000000
40 9.200000 3160000.000000
41 8.400000 3160000.000000
42 9.500000 3160000.000000
43 9.500000 3160000.000000
44 10.200000 3160000.000000
45 8.600000 3160000.000000
46 10.000000 3160000.000000
47 9.500000 3160000.000000
48 8.900000 3160000.000000
49 10.300000 3160000.000000
50 8.900000 3160000.000000
51 10.200000 3160000.000000
52 8.300000 3160000.000000
53 9.600000 3160000.000000
54 9.800000 3160000.000000
55 9.600000 3160000.000000
56 9.500000 3160000.000000
57 10.500000 3160000.000000
58 8.700000 3160000.000000
59 9.800000 3160000.000000
60 11.300000 3160000.000000
61 12.000000 3160000.000000
62 8.800000 3160000.000000
63 11.000000 3160000.000000
64 9.100000 3160000.000000
65 10.400000 3160000.000000
66 11.200000 3160000.000000
67 8.600000 3160000.000000
68 9.800000 3160000.000000
69 10.300000 3160000.000000
70 11.600000 3160000.000000
71 10.400000 3160000.000000
72 10.200000 3160000.000000
73 10.000000 3160000.000000
74 9.900000 3160000.000000
75 9.900000 3160000.000000
76 9.500000 3160000.000000
77 10.600000 3160000.000000
78 10.300000 3160000.000000
79 8.700000 3160000.000000
80 9.900000 3160000.000000
81 9.300000 3160000.000000
82 8.300000 3160000.000000
83 9.200000 3160000.000000
84 9.100000 3160000.000000
85 9.100000 3160000.000000
86 10.700000 3160000.000000
87 8.500000 3160000.000000
88 9.000000 3160000.000000
89 10.700000 3160000.000000
90 8.800000 3160000.000000
91 8.000000 3160000.000000
92 9.900000 3160000.000000
93 8.600000 3160000.000000
94 9.100000 3160000.000000
95 8.300000 3160000.000000
96 8.800000 3160000.000000
97 9.500000 3160000.000000
98 9.600000 3160000.000000
99 9.400000 3160000.000000
100 7.800000 3160000.000000
101 9.400000 3160000.000000
102 10.400000 3160000.000000
103 10.200000 3160000.000000
104 9.900000 3160000.000000
105 10.600000 3160000.000000
106 9.000000 3160000.000000
107 8.500000 3160000.000000
108 10.100000 3160000.000000
109 10.400000 3160000.000000
110 7.700000 3160000.000000
111 9.000000 3160000.000000
112 10.100000 3160000.000000
113 8.800000 3160000.000000
114 8.900000 3160000.000000
115 10.100000 3160000.000000
116 8.600000 3160000.000000
117 9.100000 3160000.000000
118 8.800000 3160000.000000
119 9.300000 3160000.000000
120 10.400000 3160000.000000
121 10.200000 3160000.000000
122 8.200000 3160000.000000
123 8.900000 3160000.000000
124 9.900000 3160000.000000
125 8.500000 3160000.000000
126 9.300000 3160000.000000
127 8.600000 3160000.000000
128 9.700000 3160000.000000
129 9.200000 3160000.000000
130 8.800000 3160000.000000
131 10.400000 3160000.000000
132 8.700000 3160000.000000
133 8.200000 3160000.000000
134 11.000000 3160000.000000
135 7.800000 3160000.000000
136 8.400000 3160000.000000
137 9.400000 3160000.000000
138 9.100000 3160000.000000
139 8.700000 3160000.000000
140 9.000000 3160000.000000
141 9.500000 3160000.000000
142 9.900000 3160000.000000
143 9.500000 3160000.000000
144 10.200000 3160000.000000
145 7.800000 3160000.000000
146 9.400000 3160000.000000
147 9.700000 3160000.000000
148 9.400000 3160000.000000
149 8.900000 3160000.000000
150 8.600000 3160000.000000
151 8.800000 3160000.000000
152 9.000000 3160000.000000
153 8.800000 3160000.000000
154 8.800000 3160000.000000
155 9.100000 3160000.000000
156 9.100000 3160000.000000
157 9.400000 3160000.000000
158 9.000000 3160000.000000
159 9.500000 3160000.000000
160 9.200000 3160000.000000
161 9.300000 3160000.000000
162 9.400000 3160000.000000
163 9.700000 3160000.000000
164 9.500000 3160000.000000
165 9.900000 3160000.000000
166 9.600000 3160000.000000
167 9.800000 3160000.000000
168 9.400000 3160000.000000
169 9.700000 3160000.000000
170 9.600000 3160000.000000
171 9.700000 3160000.000000
172 9.700000 3160000.000000
173 9.600000 3160000.000000
174 9.600000 3160000.000000
175 9.700000 3160000.000000
176 9.500000 3160000.000000
177 10.600000 3160000.000000
178 8.700000 3160000.000000
179 9.600000 3160000.000000
180 9.600000 3160000.000000
181 9.900000 3160000.000000
182 9.600000 3160000.000000
183 9.600000 3160000.000000
184 9.500000 3160000.000000
185 9.400000 3160000.000000
186 9.500000 3160000.000000
187 9.500000 3160000.000000
188 9.200000 3160000.000000
189 9.400000 3160000.000000
190 9.400000 3160000.000000
191 9.400000 3160000.000000
192 9.200000 3160000.000000
193 9.200000 3160000.000000
194 9.400000 3160000.000000
195 9.100000 3160000.000000
196 9.100000 3160000.000000
197 9.300000 3160000.000000
198 9.100000 3160000.000000
199 9.000000 3160000.000000
200 9.100000 3160000.000000
201 9.000000 3160000.000000
202 8.900000 3160000.000000
203 9.100000 3160000.000000
204 8.900000 3160000.000000
205 8.800000 3160000.000000
206 8.700000 3160000.000000
207 10.000000 3160000.000000
208 8.000000 3160000.000000
209 8.700000 3160000.000000
210 8.700000 3160000.000000
211 8.900000 3160000.000000
212 8.800000 3160000.000000
213 8.600000 3160000.000000
214 8.900000 3160000.000000
215 8.700000 3160000.000000
216 8.700000 3160000.000000
217 8.500000 3160000.000000
218 9.500000 3160000.000000
219 7.900000 3160000.000000
220 8.600000 3160000.000000
